"V1","V2","V3","V4","V5","V6"
1.58823457659977e-06,1.38926455841438e-08,0.999992202297107,4.88060206947055e-06,4.12057761909118e-09,1.31085302338946e-06
5.83228168749234e-07,0.101230009482355,1.51241343125111e-06,0.898766735439637,1.39566236157708e-08,1.14547978420525e-06
1.02361910013192e-07,0.00260220264689409,4.37095537317707e-07,0.997397036767619,1.02391818168992e-09,2.20104121689898e-07
0.000369575720571724,0.1937657311757,2.54178312184841e-06,0.805857661612777,2.18472998720146e-06,2.304977842603e-06
2.01211491550704e-07,9.40330236436708e-09,0.999990573620835,7.94584269678471e-06,1.10488478705026e-09,1.26881678988911e-06
1.27188607957938e-06,3.99529393062678e-08,0.999987916665533,8.58499885771228e-06,3.2680294964687e-08,2.15381629578032e-06
3.70844239861825e-07,0.0170807770090929,8.83469728314659e-07,0.982917468698031,1.94073795626553e-09,4.98038170178556e-07
6.52409931818493e-05,1.33613532958043e-07,5.82459994171448e-06,7.94924191521779e-06,1.51006747946524e-06,0.999919341483948
7.53569232691689e-06,5.92970603972716e-08,0.999984823534472,5.2248818068569e-06,1.20457186984696e-07,2.23613714670848e-06
4.55025135796026e-07,4.28563174183179e-08,0.999989363766985,8.04429595105914e-06,3.37859679807148e-08,2.06026964292066e-06
0.000111999105984322,5.59295680903719e-09,0.999880732117342,5.6946317288627e-06,3.43698738020484e-07,1.22485324977877e-06
5.83228168749234e-07,0.101230009482355,1.51241343125111e-06,0.898766735439637,1.39566236157708e-08,1.14547978420525e-06
8.97938559972454e-08,1.00716385285297e-08,0.999991202280768,7.48640567794743e-06,1.05186038507304e-09,1.21039619868786e-06
5.0751213083577e-07,4.90882548827407e-08,0.999993167556816,4.42186139654322e-06,1.92843158174753e-08,1.83469708585809e-06
1.24630602155842e-06,1.22375426775233e-08,0.999988489611822,8.772480338189e-06,6.50987472038139e-09,1.47285440072649e-06
1.24296274476394e-05,0.186511354889744,2.04288286871407e-06,0.81347246092737,6.46460928559085e-08,1.64702647663783e-06
8.09568969044709e-08,8.8936993354926e-09,0.999984992583622,1.3556164084799e-05,1.6964727882175e-09,1.35970522459809e-06
1.24296274476394e-05,0.186511354889744,2.04288286871407e-06,0.81347246092737,6.46460928559085e-08,1.64702647663783e-06
3.85772136763251e-07,0.0519341128794729,8.98598484741182e-07,0.948063836856843,1.43153523037324e-08,7.51577709931628e-07
2.32596055185379e-07,0.108970889026531,1.50320171179783e-06,0.891026248763141,1.46942548709509e-08,1.11171830621379e-06
1.5884409281349e-08,0.00033748911538463,2.70935382907353e-07,0.999662134623008,1.69195720723528e-11,8.94248956786067e-08
1.35136902703895e-07,0.0563330454978817,8.99542293341973e-07,0.943665169524841,1.5386777762842e-08,7.34911303783993e-07
9.2001784684355e-07,4.06433160158195e-09,0.999976833482806,2.10175361075348e-05,4.13633718446391e-09,1.2207625704921e-06
2.46631508404551e-06,1.1095038465151e-08,1.62353830128763e-05,0.000115517560506738,9.21955130215587e-10,0.999865768724403
1.35136902703895e-07,0.0563330454978817,8.99542293341973e-07,0.943665169524841,1.5386777762842e-08,7.34911303783993e-07
5.83228168749234e-07,0.101230009482355,1.51241343125111e-06,0.898766735439637,1.39566236157708e-08,1.14547978420525e-06
5.21674260820186e-08,0.00717756684166772,5.80376759516198e-07,0.992821481477021,3.70686014493727e-10,3.18766439415456e-07
4.55025135796026e-07,4.28563174183179e-08,0.999989363766985,8.04429595105914e-06,3.37859679807148e-08,2.06026964292066e-06
6.4278990257833e-09,0.000376533872723057,2.72024326060603e-07,0.999623099967525,1.71469114809209e-11,8.76903795894619e-08
2.32596055185379e-07,0.108970889026531,1.50320171179783e-06,0.891026248763141,1.46942548709509e-08,1.11171830621379e-06
3.85772136763251e-07,0.0519341128794729,8.98598484741182e-07,0.948063836856843,1.43153523037324e-08,7.51577709931628e-07
1.89658752044191e-08,0.00792328089564621,5.84031495035913e-07,0.992075801070192,3.48623676725016e-10,3.14688168231199e-07
1.35136902703895e-07,0.0563330454978817,8.99542293341973e-07,0.943665169524841,1.5386777762842e-08,7.34911303783993e-07
2.14528581162974e-05,6.35334949439582e-08,0.999973285972943,3.05057598278185e-06,6.73668606068215e-08,2.07969260187704e-06
1.5884409281349e-08,0.00033748911538463,2.70935382907353e-07,0.999662134623008,1.69195720723528e-11,8.94248956786067e-08
9.32358747024899e-06,6.80593555725537e-08,0.999985660555009,2.88792748258206e-06,6.92962939054764e-08,1.99057438765767e-06
9.32358747024899e-06,6.80593555725537e-08,0.999985660555009,2.88792748258206e-06,6.92962939054764e-08,1.99057438765767e-06
1.10128243135434e-06,1.46923524812643e-07,5.69601484579543e-06,1.70498821465323e-05,9.58534594374202e-08,0.999975910043592
5.83228168749234e-07,0.101230009482355,1.51241343125111e-06,0.898766735439637,1.39566236157708e-08,1.14547978420525e-06
6.03032433073237e-06,0.198784764991989,2.01899380945177e-06,0.801205533965645,6.61689063116166e-08,1.58555531915654e-06
0.00171098226765392,2.1113741499289e-07,0.998195158117412,2.7332715759203e-06,8.70820059392716e-05,3.83320000384416e-06
1.24296274476394e-05,0.186511354889744,2.04288286871407e-06,0.81347246092737,6.46460928559085e-08,1.64702647663783e-06
1.60329714041096e-06,1.89864134399006e-07,6.3657937520705e-06,1.04892318067989e-05,5.92812548396504e-08,0.999981292531911
6.84493483697159e-06,0.102701399682032,1.27878316881726e-06,0.897289275785088,6.91509976224502e-08,1.13166387606536e-06
1.24296274476394e-05,0.186511354889744,2.04288286871407e-06,0.81347246092737,6.46460928559085e-08,1.64702647663783e-06
2.14528581162974e-05,6.35334949439582e-08,0.999973285972943,3.05057598278185e-06,6.73668606068215e-08,2.07969260187704e-06
4.50365377823389e-05,0.0462806373499825,1.52025736301591e-06,0.953670578888531,9.91588670830054e-07,1.23537767079474e-06
1.79645021355836e-05,5.52783630999777e-08,0.999973994912201,5.53134882646732e-06,1.15614439134244e-07,2.33834403441466e-06
2.23362461955288e-08,0.000734571682410466,4.84178189824996e-07,0.999264777045237,1.77201547780479e-11,1.44740196775547e-07
1.64722804225728e-07,9.84398193653998e-10,0.999979879999064,1.92343088862075e-05,1.27656585162068e-10,7.19857190651225e-07
2.37643014771515e-05,3.45657168381033e-08,8.83237218116427e-06,4.28015758489869e-05,1.10195760116694e-07,0.999924456989016
1.5884409281349e-08,0.00033748911538463,2.70935382907353e-07,0.999662134623008,1.69195720723528e-11,8.94248956786067e-08
3.11108455372254e-06,0.110874849258654,1.27862518532801e-06,0.889119583386674,7.23545896485142e-08,1.10529034329191e-06
1.60329714041096e-06,1.89864134399006e-07,6.3657937520705e-06,1.04892318067989e-05,5.92812548396504e-08,0.999981292531911
0.000195352300018384,4.08589434394259e-07,3.70465152308353e-06,3.17001804986283e-06,1.80650175772883e-05,0.999779299423397
2.31527983510325e-05,0.293592324818211,1.41699777800298e-06,0.706369305470175,1.19549712899085e-05,1.84494419504207e-06
6.03032433073237e-06,0.198784764991989,2.01899380945177e-06,0.801205533965645,6.61689063116166e-08,1.58555531915654e-06
7.53569232691689e-06,5.92970603972716e-08,0.999984823534472,5.2248818068569e-06,1.20457186984696e-07,2.23613714670848e-06
1.39132607398601e-06,4.58192481479721e-08,0.999991919386806,4.70794312959537e-06,1.88350296181771e-08,1.91668971258342e-06
0.000369575720571724,0.1937657311757,2.54178312184841e-06,0.805857661612777,2.18472998720146e-06,2.304977842603e-06
9.32358747024899e-06,6.80593555725537e-08,0.999985660555009,2.88792748258206e-06,6.92962939054764e-08,1.99057438765767e-06
5.83228168749234e-07,0.101230009482355,1.51241343125111e-06,0.898766735439637,1.39566236157708e-08,1.14547978420525e-06
2.14528581162974e-05,6.35334949439582e-08,0.999973285972943,3.05057598278185e-06,6.73668606068215e-08,2.07969260187704e-06
2.01211491550704e-07,9.40330236436708e-09,0.999990573620835,7.94584269678471e-06,1.10488478705026e-09,1.26881678988911e-06
4.55025135796026e-07,4.28563174183179e-08,0.999989363766985,8.04429595105914e-06,3.37859679807148e-08,2.06026964292066e-06
1.57215940933344e-06,0.0322793168468868,1.54283618140625e-06,0.967716770467026,2.18764975349938e-09,7.95502847156729e-07
1.02361910013192e-07,0.00260220264689409,4.37095537317707e-07,0.997397036767619,1.02391818168992e-09,2.20104121689898e-07
1.35136902703895e-07,0.0563330454978817,8.99542293341973e-07,0.943665169524841,1.5386777762842e-08,7.34911303783993e-07
1.35136902703895e-07,0.0563330454978817,8.99542293341973e-07,0.943665169524841,1.5386777762842e-08,7.34911303783993e-07
3.11108455372254e-06,0.110874849258654,1.27862518532801e-06,0.889119583386674,7.23545896485142e-08,1.10529034329191e-06
2.23362461955288e-08,0.000734571682410466,4.84178189824996e-07,0.999264777045237,1.77201547780479e-11,1.44740196775547e-07
5.0751213083577e-07,4.90882548827407e-08,0.999993167556816,4.42186139654322e-06,1.92843158174753e-08,1.83469708585809e-06
1.8276123844575e-06,0.304598507116115,1.36233462093065e-06,0.695396838409797,2.15060137646705e-08,1.44302106902493e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
1.01793158105724e-05,1.20025619530311e-07,0.999984559648316,2.92468144733979e-06,4.58653695267137e-08,2.1704634369934e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
5.42472946331694e-06,2.13382538278224e-07,0.999989566231974,2.17226168610331e-06,1.8133403537557e-08,2.60526093445003e-06
3.18142295046294e-07,0.070341466698479,8.91961536000942e-07,0.929656508417561,1.08019835920175e-08,8.03978145099669e-07
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
1.97081164426133e-05,0.959136768376209,2.91709243515392e-07,0.040832337744082,1.02390486711889e-05,6.55005352128263e-07
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
2.30181400214913e-06,1.22021171749637e-06,3.12090469867749e-06,2.4201693216085e-06,1.87226802113855e-07,0.999990749673458
1.59994027716405e-06,8.04932171099119e-08,0.999991339692789,4.8939043463119e-06,1.49051780870467e-08,2.07106419247129e-06
7.51853115139401e-08,0.315743310855211,1.57165458852748e-06,0.684253649006257,4.32920660268831e-09,1.38896942526937e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
1.08541062607607e-06,1.34171645191508e-06,3.28658252916116e-06,2.37162749262068e-06,1.90868464858064e-07,0.999991723794435
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
1.39432564649233e-05,1.10549737533391e-06,0.999979496888547,1.23559091064364e-06,4.5018977288387e-07,3.76857692837902e-06
1.59548677798323e-05,0.597932677697836,1.06504445852853e-06,0.402046301117927,2.34969345509805e-06,1.65157854319476e-06
